Timestamp,Temperature,Humidity,Cloud_Cover,Wind_Speed,Power_Output
2025-01-24 03:15:00,31.22,34.77,74.22,17.45,0.0
2025-01-24 03:30:00,17.9,42.73,5.46,0.36,6.11
2025-01-24 03:45:00,22.26,61.54,63.12,5.79,0.0
2025-01-24 04:00:00,15.37,81.01,35.08,15.15,0.0
2025-01-24 04:15:00,29.06,61.56,76.89,12.56,0.0
2025-01-24 04:30:00,24.04,51.81,86.33,13.2,0.0
2025-01-24 04:45:00,32.95,35.35,36.48,5.8,0.0
2025-01-24 05:00:00,23.92,65.77,52.56,16.88,0.0
2025-01-24 05:15:00,24.0,47.63,11.74,6.66,7.96
2025-01-24 05:30:00,37.3,69.97,41.69,9.74,0.0
2025-01-24 05:45:00,16.44,93.52,36.08,9.22,0.0
2025-01-24 06:00:00,42.09,37.24,18.31,16.8,6.82
2025-01-24 06:15:00,40.57,43.79,89.45,2.26,0.0
2025-01-24 06:30:00,35.03,60.75,14.81,5.14,67.47
2025-01-24 06:45:00,32.8,92.96,63.57,5.01,40.87
2025-01-24 07:00:00,41.77,80.17,89.01,2.71,23.83
2025-01-24 07:15:00,20.56,88.38,91.2,5.19,4.09
2025-01-24 07:30:00,17.37,51.69,79.32,15.18,60.92
2025-01-24 07:45:00,22.19,94.48,17.61,18.3,220.12
2025-01-24 08:00:00,38.84,36.68,81.74,16.51,159.13
2025-01-24 08:15:00,16.04,33.44,27.66,11.88,274.58
2025-01-24 08:30:00,32.48,85.61,92.24,1.31,189.78
2025-01-24 08:45:00,44.86,90.27,70.91,23.98,250.51
2025-01-24 09:00:00,40.67,35.89,78.53,4.2,293.41
2025-01-24 09:15:00,30.64,37.37,8.5,16.71,383.22
2025-01-24 09:30:00,16.91,32.16,58.28,22.82,309.61
2025-01-24 09:45:00,39.94,36.79,82.11,17.44,325.18
2025-01-24 10:00:00,32.97,43.61,86.16,5.45,344.51
2025-01-24 10:15:00,18.45,93.05,2.86,7.89,459.38
2025-01-24 10:30:00,17.82,73.41,93.92,0.76,314.86
2025-01-24 10:45:00,42.29,80.61,4.33,15.32,473.16
2025-01-24 11:00:00,35.08,80.45,61.45,15.32,393.05
2025-01-24 11:15:00,39.88,64.78,69.34,18.14,407.86
2025-01-24 11:30:00,41.37,81.84,10.73,0.27,485.44
2025-01-24 11:45:00,32.15,68.73,4.8,20.45,500.0
2025-01-24 12:00:00,30.52,50.45,78.49,18.47,442.06
2025-01-24 12:15:00,27.91,66.47,38.47,3.52,468.48
2025-01-24 12:30:00,24.51,64.68,10.71,8.69,477.08
2025-01-24 12:45:00,28.04,83.52,76.27,15.96,382.15
2025-01-24 13:00:00,38.22,93.81,84.92,12.39,372.01
2025-01-24 13:15:00,33.06,56.72,58.74,2.88,415.29
2025-01-24 13:30:00,41.78,79.62,16.12,2.18,488.66
2025-01-24 13:45:00,28.3,36.48,1.52,19.54,471.93
2025-01-24 14:00:00,33.21,80.49,70.08,3.9,368.63
2025-01-24 14:15:00,33.94,54.14,55.01,4.3,391.41
2025-01-24 14:30:00,32.75,32.56,65.08,20.77,333.73
2025-01-24 14:45:00,36.08,53.61,81.32,15.3,283.17
2025-01-24 15:00:00,22.12,69.69,43.42,15.12,296.21
2025-01-24 15:15:00,30.37,37.75,12.45,11.98,343.04
2025-01-24 15:30:00,18.13,90.06,94.0,14.22,159.86
2025-01-24 15:45:00,26.54,35.05,54.53,15.04,238.11
2025-01-24 16:00:00,29.63,90.45,61.53,24.2,154.99
2025-01-24 16:15:00,34.57,75.96,93.34,5.57,94.59
2025-01-24 16:30:00,43.52,51.43,93.16,5.36,96.01
2025-01-24 16:45:00,33.02,55.4,57.21,1.43,111.68
2025-01-24 17:00:00,37.31,78.15,29.76,16.45,147.25
2025-01-24 17:15:00,30.19,69.1,99.71,13.73,0.0
2025-01-24 17:30:00,34.02,73.66,68.08,2.78,0.0
2025-01-24 17:45:00,17.13,55.3,40.84,9.11,0.0
2025-01-24 18:00:00,22.63,61.71,55.98,4.47,0.0
2025-01-24 18:15:00,25.86,94.34,41.58,8.29,0.0
2025-01-24 18:30:00,29.17,43.9,88.83,23.78,0.0
2025-01-24 18:45:00,16.37,57.16,48.25,17.08,0.0
2025-01-24 19:00:00,19.2,48.97,82.35,0.19,0.0
2025-01-24 19:15:00,23.3,79.73,84.02,6.31,0.0
2025-01-24 19:30:00,44.15,79.66,82.43,0.26,0.0
2025-01-24 19:45:00,24.94,49.01,72.22,17.87,0.0
2025-01-24 20:00:00,29.46,35.29,85.49,11.74,0.0
2025-01-24 20:15:00,20.88,30.74,38.72,24.85,0.0
2025-01-24 20:30:00,33.32,57.78,11.47,18.34,23.38
2025-01-24 20:45:00,23.42,56.67,84.25,12.95,0.0
2025-01-24 21:00:00,21.21,94.25,49.82,20.12,0.0
2025-01-24 21:15:00,30.5,60.54,12.74,17.62,22.17
2025-01-24 21:30:00,15.17,46.67,11.53,6.09,11.81
2025-01-24 21:45:00,15.23,87.93,15.92,13.26,0.0
2025-01-24 22:00:00,21.57,61.92,75.1,13.9,0.0
2025-01-24 22:15:00,16.1,68.95,71.09,11.28,0.0
2025-01-24 22:30:00,18.24,36.22,20.38,4.48,0.0
2025-01-24 22:45:00,25.17,54.89,84.69,5.58,0.0
2025-01-24 23:00:00,39.08,91.37,28.13,7.03,0.0
2025-01-24 23:15:00,32.16,68.32,79.3,0.26,0.0
2025-01-24 23:30:00,30.38,52.39,48.88,22.92,0.0
2025-01-24 23:45:00,23.8,70.67,73.15,17.15,0.0
2025-01-25 00:00:00,42.95,89.18,38.14,17.24,0.0
2025-01-25 00:15:00,26.91,47.81,34.71,14.31,0.0
2025-01-25 00:30:00,17.61,62.83,84.14,17.23,0.0
2025-01-25 00:45:00,33.51,92.31,3.53,24.55,28.29
2025-01-25 01:00:00,18.42,41.21,97.47,9.63,0.0
2025-01-25 01:15:00,25.36,76.78,64.82,17.81,0.0
2025-01-25 01:30:00,30.22,69.94,43.25,8.99,0.0
2025-01-25 01:45:00,41.23,74.18,62.81,21.36,0.0
2025-01-25 02:00:00,29.81,52.83,12.27,21.45,0.0
2025-01-25 02:15:00,36.07,50.4,51.41,22.56,0.0
2025-01-25 02:30:00,44.78,74.47,98.51,0.14,0.0
2025-01-25 02:45:00,18.94,44.01,23.53,7.45,0.0
2025-01-25 03:00:00,23.24,57.28,72.23,3.35,0.0
2025-01-25 03:15:00,26.84,42.23,43.5,11.35,0.0
2025-01-25 03:30:00,27.65,30.54,65.25,12.39,0.0
2025-01-25 03:45:00,27.33,93.05,20.49,6.4,0.0
2025-01-25 04:00:00,42.23,58.06,47.05,18.09,0.0
2025-01-25 04:15:00,36.42,93.01,98.01,6.74,0.0
2025-01-25 04:30:00,33.24,39.12,19.53,21.35,0.0
2025-01-25 04:45:00,24.28,68.18,63.64,4.44,0.0
2025-01-25 05:00:00,39.71,43.06,57.56,9.18,0.0
2025-01-25 05:15:00,43.65,81.35,56.51,15.56,0.0
2025-01-25 05:30:00,39.64,80.94,61.51,15.13,0.0
2025-01-25 05:45:00,15.05,37.32,50.22,1.95,0.0
2025-01-25 06:00:00,34.09,89.28,1.69,21.16,39.41
2025-01-25 06:15:00,16.53,42.65,90.01,14.95,0.0
2025-01-25 06:30:00,22.73,69.84,82.7,21.75,0.0
2025-01-25 06:45:00,16.79,94.07,17.42,21.69,78.72
2025-01-25 07:00:00,33.11,87.36,41.33,13.65,75.09
2025-01-25 07:15:00,35.6,92.18,77.05,22.77,62.38
2025-01-25 07:30:00,18.43,52.27,98.01,21.21,47.39
2025-01-25 07:45:00,26.52,36.86,95.11,23.95,120.07
2025-01-25 08:00:00,28.69,42.24,89.94,21.26,137.07
2025-01-25 08:15:00,26.07,62.53,15.84,20.53,270.91
2025-01-25 08:30:00,18.63,81.56,91.45,11.73,171.3
2025-01-25 08:45:00,27.57,39.76,87.84,5.3,246.33
2025-01-25 09:00:00,37.54,72.88,37.69,22.77,341.43
2025-01-25 09:15:00,17.13,51.03,39.45,18.06,319.43
2025-01-25 09:30:00,17.41,52.18,45.99,7.04,338.72
2025-01-25 09:45:00,25.64,73.02,65.62,8.52,355.2
2025-01-25 10:00:00,43.25,60.35,26.08,17.15,445.49
2025-01-25 10:15:00,35.06,82.78,2.29,11.95,444.23
2025-01-25 10:30:00,35.36,40.13,14.12,2.04,458.44
2025-01-25 10:45:00,25.86,81.35,44.01,3.54,400.96
2025-01-25 11:00:00,32.81,34.18,28.2,18.64,500.0
2025-01-25 11:15:00,15.3,42.61,76.45,8.21,404.25
2025-01-25 11:30:00,34.08,72.65,10.67,12.69,495.79
2025-01-25 11:45:00,42.4,85.57,91.75,19.17,386.4
2025-01-25 12:00:00,33.38,46.42,89.53,18.78,401.89
2025-01-25 12:15:00,41.21,51.27,90.88,4.18,399.9
2025-01-25 12:30:00,36.72,64.91,73.96,2.46,396.17
2025-01-25 12:45:00,18.62,43.75,10.7,14.78,487.21
2025-01-25 13:00:00,42.07,82.73,43.81,18.54,430.38
2025-01-25 13:15:00,16.99,80.29,13.14,3.73,471.01
2025-01-25 13:30:00,31.02,39.44,98.77,9.3,317.42
2025-01-25 13:45:00,19.26,60.15,33.3,21.76,387.86
2025-01-25 14:00:00,15.35,80.36,58.53,23.61,357.85
2025-01-25 14:15:00,27.66,51.93,77.94,11.35,303.56
2025-01-25 14:30:00,23.85,71.15,92.06,1.99,259.34
2025-01-25 14:45:00,29.58,33.26,75.55,6.44,292.27
2025-01-25 15:00:00,32.32,69.56,67.45,5.82,283.33
2025-01-25 15:15:00,16.31,39.92,46.6,5.97,267.04
2025-01-25 15:30:00,18.69,83.99,60.54,12.35,243.66
2025-01-25 15:45:00,31.76,53.1,9.42,14.58,293.12
2025-01-25 16:00:00,25.3,48.3,88.39,3.06,152.67
2025-01-25 16:15:00,36.88,84.66,54.38,22.23,173.73
2025-01-25 16:30:00,34.57,33.26,4.01,15.5,256.54
2025-01-25 16:45:00,40.37,55.78,91.99,14.93,77.78
2025-01-25 17:00:00,35.77,54.05,48.93,24.68,95.72
2025-01-25 17:15:00,27.9,48.51,86.86,15.7,3.46
2025-01-25 17:30:00,35.19,89.26,85.69,23.22,0.0
2025-01-25 17:45:00,23.26,78.81,81.58,7.16,0.0
2025-01-25 18:00:00,24.19,34.16,6.14,6.0,0.0
2025-01-25 18:15:00,38.67,76.45,24.71,12.91,0.0
2025-01-25 18:30:00,28.39,64.27,87.55,12.72,0.0
2025-01-25 18:45:00,38.95,88.56,89.9,5.66,0.0
2025-01-25 19:00:00,39.67,50.34,45.81,17.49,0.0
2025-01-25 19:15:00,40.73,67.32,44.0,0.74,0.0
2025-01-25 19:30:00,42.5,62.55,17.51,17.27,13.69
2025-01-25 19:45:00,27.93,61.82,96.84,11.43,0.0
2025-01-25 20:00:00,24.57,59.65,21.31,17.23,0.0
2025-01-25 20:15:00,32.47,43.37,19.09,11.93,9.95
2025-01-25 20:30:00,26.14,79.12,66.07,24.43,0.0
2025-01-25 20:45:00,33.03,59.34,24.28,8.37,8.59
2025-01-25 21:00:00,36.17,92.3,93.88,24.56,0.0
2025-01-25 21:15:00,35.65,46.95,1.09,1.62,37.04
2025-01-25 21:30:00,26.24,74.38,0.58,17.09,0.0
2025-01-25 21:45:00,20.01,91.15,50.49,11.36,0.0
2025-01-25 22:00:00,27.92,73.12,48.81,20.55,0.0
2025-01-25 22:15:00,19.28,86.63,16.34,19.74,0.0
2025-01-25 22:30:00,41.7,83.79,49.45,20.01,0.0
2025-01-25 22:45:00,25.38,53.41,41.17,2.37,0.0
2025-01-25 23:00:00,19.63,69.01,89.03,20.56,0.0
2025-01-25 23:15:00,15.76,40.16,0.93,5.35,0.0
2025-01-25 23:30:00,34.37,64.81,97.63,0.64,0.0
2025-01-25 23:45:00,34.11,44.98,62.44,5.44,0.0
2025-01-26 00:00:00,25.22,78.34,15.18,11.98,4.75
2025-01-26 00:15:00,17.15,64.32,4.68,18.55,0.0
2025-01-26 00:30:00,27.29,56.73,53.81,5.47,0.0
2025-01-26 00:45:00,24.34,47.47,23.49,2.83,0.0
2025-01-26 01:00:00,35.31,94.92,30.12,16.15,0.0
2025-01-26 01:15:00,33.17,34.66,24.51,24.6,33.24
2025-01-26 01:30:00,25.94,32.83,65.02,15.02,0.0
2025-01-26 01:45:00,21.54,44.12,55.35,17.28,0.0
2025-01-26 02:00:00,44.64,93.12,7.8,14.03,36.02
2025-01-26 02:15:00,28.62,93.65,52.65,19.56,0.0
2025-01-26 02:30:00,35.65,72.57,79.12,24.4,0.0
2025-01-26 02:45:00,19.22,87.21,8.12,13.6,41.55
2025-01-26 03:00:00,29.57,43.91,88.97,10.42,0.0
2025-01-26 03:15:00,15.83,93.18,57.83,21.51,0.0
2025-01-26 03:30:00,30.16,39.28,95.06,24.24,0.0
2025-01-26 03:45:00,43.92,36.57,14.81,3.23,17.01
2025-01-26 04:00:00,26.53,37.29,99.36,14.45,0.0
2025-01-26 04:15:00,16.17,67.25,64.43,19.81,0.0
2025-01-26 04:30:00,15.93,80.76,56.75,13.33,0.0
2025-01-26 04:45:00,26.64,53.83,51.53,10.23,0.0
2025-01-26 05:00:00,19.8,93.56,2.37,16.38,16.58
2025-01-26 05:15:00,15.7,58.24,93.96,6.75,0.0
2025-01-26 05:30:00,37.69,39.78,64.4,8.73,0.0
2025-01-26 05:45:00,28.76,60.29,9.16,24.81,26.37
2025-01-26 06:00:00,23.68,74.14,2.1,15.91,2.48
2025-01-26 06:15:00,42.0,84.09,5.08,21.82,52.83
2025-01-26 06:30:00,18.48,59.82,60.94,20.19,0.0
2025-01-26 06:45:00,43.68,68.58,61.4,16.31,74.55
2025-01-26 07:00:00,24.42,47.38,49.97,21.02,56.95
2025-01-26 07:15:00,41.65,71.98,30.68,7.18,116.24
2025-01-26 07:30:00,33.09,94.09,53.17,15.93,127.07
2025-01-26 07:45:00,39.8,33.19,51.63,14.77,204.35
2025-01-26 08:00:00,44.52,87.62,1.94,15.56,282.78
2025-01-26 08:15:00,23.65,66.55,28.25,4.22,228.4
2025-01-26 08:30:00,43.83,46.39,5.32,6.93,339.74
2025-01-26 08:45:00,26.68,92.07,90.02,7.17,176.64
2025-01-26 09:00:00,26.57,61.42,72.52,15.05,275.18
2025-01-26 09:15:00,25.21,51.56,99.61,24.31,248.81
2025-01-26 09:30:00,31.24,41.8,30.22,23.85,387.0
2025-01-26 09:45:00,19.62,45.89,87.85,5.68,302.99
2025-01-26 10:00:00,31.61,84.14,60.31,7.62,362.14
2025-01-26 10:15:00,31.25,69.94,45.31,0.9,389.32
2025-01-26 10:30:00,37.86,89.36,22.26,9.97,467.66
2025-01-26 10:45:00,40.01,45.08,73.84,20.87,419.58
2025-01-26 11:00:00,28.21,37.87,90.41,22.89,354.67
2025-01-26 11:15:00,24.07,30.4,23.53,5.91,474.36
2025-01-26 11:30:00,22.78,63.01,17.54,6.64,464.96
2025-01-26 11:45:00,20.84,94.89,69.62,5.52,374.78
2025-01-26 12:00:00,16.73,75.17,97.7,8.75,363.38
2025-01-26 12:15:00,25.27,50.05,75.0,20.12,405.52
2025-01-26 12:30:00,23.11,87.0,28.46,16.17,460.61
2025-01-26 12:45:00,43.99,80.81,42.0,19.65,455.73
2025-01-26 13:00:00,31.73,31.0,38.43,14.58,466.93
2025-01-26 13:15:00,25.42,83.1,85.21,6.44,364.62
2025-01-26 13:30:00,32.41,49.53,77.14,5.7,405.67
2025-01-26 13:45:00,19.18,39.73,58.9,0.23,368.58
2025-01-26 14:00:00,28.32,44.71,27.5,19.52,400.38
2025-01-26 14:15:00,33.79,60.46,93.8,21.18,300.47
2025-01-26 14:30:00,29.67,57.62,65.33,19.21,339.3
2025-01-26 14:45:00,27.05,48.78,97.05,1.86,237.52
2025-01-26 15:00:00,44.82,41.19,58.01,19.06,295.25
2025-01-26 15:15:00,41.41,79.55,82.12,1.14,221.62
2025-01-26 15:30:00,33.7,94.36,81.31,2.64,187.87
2025-01-26 15:45:00,32.08,80.56,33.73,11.01,230.78
2025-01-26 16:00:00,33.62,49.24,96.4,11.9,140.18
2025-01-26 16:15:00,21.04,45.91,2.19,20.4,238.34
2025-01-26 16:30:00,26.85,44.15,76.87,16.99,115.36
2025-01-26 16:45:00,16.18,38.89,96.56,3.83,18.87
2025-01-26 17:00:00,29.27,65.84,33.89,5.65,105.14
2025-01-26 17:15:00,31.29,69.35,64.81,7.14,13.26
2025-01-26 17:30:00,21.83,75.86,56.22,3.09,0.0
2025-01-26 17:45:00,43.92,74.21,76.15,7.19,0.0
2025-01-26 18:00:00,42.28,49.0,86.62,18.21,0.0
2025-01-26 18:15:00,36.66,51.47,60.3,6.04,0.0
2025-01-26 18:30:00,31.0,74.3,81.59,20.88,0.0
2025-01-26 18:45:00,41.1,52.71,31.23,11.74,0.0
2025-01-26 19:00:00,18.92,43.82,22.86,8.07,0.0
2025-01-26 19:15:00,38.72,54.33,43.07,10.31,0.0
2025-01-26 19:30:00,18.74,47.69,67.77,17.74,0.0
2025-01-26 19:45:00,38.83,35.74,18.72,12.92,34.29
2025-01-26 20:00:00,23.27,83.96,68.04,0.18,0.0
2025-01-26 20:15:00,41.31,85.45,39.41,23.06,0.0
2025-01-26 20:30:00,43.32,44.28,79.56,1.65,0.0
2025-01-26 20:45:00,19.46,34.21,3.68,23.47,1.38
2025-01-26 21:00:00,28.88,78.02,66.8,0.7,0.0
2025-01-26 21:15:00,44.43,43.75,64.98,19.27,0.0
2025-01-26 21:30:00,29.5,55.57,94.09,13.37,0.0
2025-01-26 21:45:00,40.91,34.17,71.34,12.64,0.0
2025-01-26 22:00:00,32.66,44.71,79.63,1.82,0.0
2025-01-26 22:15:00,26.26,81.54,90.46,5.97,0.0
2025-01-26 22:30:00,23.57,82.29,67.51,19.44,0.0
2025-01-26 22:45:00,21.1,43.46,29.02,22.28,7.58
2025-01-26 23:00:00,37.85,51.83,86.98,13.23,0.0
2025-01-26 23:15:00,26.6,38.73,74.76,8.83,0.0
2025-01-26 23:30:00,30.34,34.82,42.44,1.5,0.0
2025-01-26 23:45:00,29.77,94.49,71.05,17.05,0.0
2025-01-27 00:00:00,32.32,72.61,86.77,6.96,0.0
2025-01-27 00:15:00,40.97,65.24,97.57,1.38,0.0
2025-01-27 00:30:00,44.42,79.76,95.24,16.65,0.0
2025-01-27 00:45:00,27.23,84.61,32.53,12.14,0.0
2025-01-27 01:00:00,39.83,82.44,42.17,0.3,0.0
2025-01-27 01:15:00,37.94,31.08,10.95,2.77,0.0
2025-01-27 01:30:00,32.21,42.14,24.75,17.48,4.18
2025-01-27 01:45:00,43.68,72.57,88.24,1.59,0.0
2025-01-27 02:00:00,21.01,54.42,36.08,21.65,0.0
2025-01-27 02:15:00,18.28,93.86,62.06,7.78,0.0
2025-01-27 02:30:00,40.62,73.25,66.6,2.22,0.0
2025-01-27 02:45:00,28.17,92.18,78.18,18.99,0.0
2025-01-27 03:00:00,40.41,43.09,18.28,13.11,13.27
2025-01-27 03:15:00,41.79,86.16,30.48,7.67,0.0
2025-01-27 03:30:00,16.87,50.89,44.83,10.15,0.0
2025-01-27 03:45:00,41.5,94.32,36.48,0.54,0.0
2025-01-27 04:00:00,28.45,40.25,98.29,16.57,0.0
2025-01-27 04:15:00,30.31,63.56,83.49,9.14,0.0
2025-01-27 04:30:00,33.8,81.53,47.97,17.85,0.0
2025-01-27 04:45:00,42.79,58.12,87.93,15.7,0.0
2025-01-27 05:00:00,15.57,60.43,34.77,16.28,0.0
2025-01-27 05:15:00,29.31,94.11,78.58,19.82,0.0
2025-01-27 05:30:00,35.63,57.65,22.37,15.78,32.14
2025-01-27 05:45:00,36.68,69.26,77.23,10.47,0.0
2025-01-27 06:00:00,35.78,33.55,45.65,9.75,0.0
2025-01-27 06:15:00,19.03,84.74,10.75,2.99,23.35
2025-01-27 06:30:00,23.98,72.13,27.33,19.49,47.61
2025-01-27 06:45:00,25.76,56.26,40.23,19.03,33.37
2025-01-27 07:00:00,39.13,31.05,74.93,6.16,92.19
2025-01-27 07:15:00,23.36,68.46,7.3,21.57,146.09
2025-01-27 07:30:00,21.32,30.82,65.95,14.73,142.1
2025-01-27 07:45:00,43.72,30.08,71.6,11.97,172.44
2025-01-27 08:00:00,15.27,70.05,65.39,0.44,152.15
2025-01-27 08:15:00,44.93,42.29,76.07,9.57,205.12
2025-01-27 08:30:00,35.3,42.47,17.82,16.02,354.36
2025-01-27 08:45:00,39.85,72.46,58.71,2.24,277.88
2025-01-27 09:00:00,23.84,33.49,94.11,11.49,236.95
2025-01-27 09:15:00,15.43,50.37,61.08,24.84,292.1
2025-01-27 09:30:00,37.14,39.71,61.13,17.91,336.76
2025-01-27 09:45:00,40.02,67.71,73.64,13.67,340.58
2025-01-27 10:00:00,37.21,73.01,33.32,13.33,398.49
2025-01-27 10:15:00,19.29,76.87,70.05,1.09,354.19
2025-01-27 10:30:00,37.6,46.59,91.62,23.93,357.93
2025-01-27 10:45:00,38.07,35.8,1.09,23.2,500.0
2025-01-27 11:00:00,34.76,35.11,87.01,17.06,406.89
2025-01-27 11:15:00,37.98,57.7,21.86,2.48,486.28
2025-01-27 11:30:00,40.38,91.48,45.59,5.2,459.65
2025-01-27 11:45:00,33.41,44.15,85.23,4.6,409.68
2025-01-27 12:00:00,17.66,46.69,82.39,12.99,368.16
2025-01-27 12:15:00,29.63,36.56,89.19,5.2,418.3
2025-01-27 12:30:00,17.33,69.36,94.04,17.4,359.51
2025-01-27 12:45:00,27.23,74.19,44.72,13.63,450.98
2025-01-27 13:00:00,27.21,71.79,65.64,0.44,406.7
2025-01-27 13:15:00,16.98,85.97,39.05,18.6,381.44
2025-01-27 13:30:00,25.46,61.62,35.07,4.72,413.91
2025-01-27 13:45:00,18.33,38.74,43.16,20.62,416.99
2025-01-27 14:00:00,39.25,48.81,74.31,8.88,359.38
2025-01-27 14:15:00,43.43,73.06,50.14,8.47,385.29
2025-01-27 14:30:00,17.17,69.85,81.41,0.3,275.75
2025-01-27 14:45:00,43.65,64.52,74.52,24.69,327.95
2025-01-27 15:00:00,30.68,74.39,2.05,15.3,374.34
2025-01-27 15:15:00,23.99,71.43,63.02,10.57,269.14
2025-01-27 15:30:00,17.31,87.29,43.66,2.42,219.98
2025-01-27 15:45:00,30.02,68.09,45.66,17.48,231.71
2025-01-27 16:00:00,38.84,80.61,81.84,7.07,144.3
2025-01-27 16:15:00,36.21,46.17,54.76,24.71,186.79
2025-01-27 16:30:00,16.51,74.08,88.56,23.76,63.78
2025-01-27 16:45:00,17.19,88.64,71.28,18.38,53.58
2025-01-27 17:00:00,27.09,55.07,55.28,24.28,64.03
2025-01-27 17:15:00,23.86,80.64,75.45,2.64,0.0
2025-01-27 17:30:00,21.97,77.11,3.83,7.0,66.09
2025-01-27 17:45:00,23.43,33.87,2.71,6.33,19.44
2025-01-27 18:00:00,39.1,67.8,8.33,1.8,0.0
2025-01-27 18:15:00,42.88,38.46,43.76,24.31,0.0
2025-01-27 18:30:00,27.15,92.88,23.55,1.5,0.0
2025-01-27 18:45:00,42.18,82.74,98.43,21.42,0.0
2025-01-27 19:00:00,24.64,37.13,54.23,19.2,0.0
2025-01-27 19:15:00,29.29,37.91,66.24,9.4,0.0
2025-01-27 19:30:00,21.78,68.64,27.88,0.47,0.0
2025-01-27 19:45:00,34.21,52.42,32.18,0.15,0.68
2025-01-27 20:00:00,44.37,32.27,33.55,5.1,8.52
2025-01-27 20:15:00,33.1,65.21,69.87,12.35,0.0
2025-01-27 20:30:00,25.73,55.21,47.37,11.45,0.0
2025-01-27 20:45:00,34.43,36.57,51.77,14.63,0.0
2025-01-27 21:00:00,18.69,82.12,59.2,19.3,0.0
2025-01-27 21:15:00,41.66,89.48,76.88,9.43,0.0
2025-01-27 21:30:00,30.09,79.18,9.04,4.01,21.87
2025-01-27 21:45:00,28.48,83.46,77.69,20.0,0.0
2025-01-27 22:00:00,32.58,44.07,56.32,8.32,0.0
2025-01-27 22:15:00,33.74,47.13,66.91,7.17,0.0
2025-01-27 22:30:00,17.15,43.55,32.76,19.11,0.0
2025-01-27 22:45:00,35.48,79.73,40.94,23.35,0.0
2025-01-27 23:00:00,22.26,91.61,23.12,22.87,0.0
2025-01-27 23:15:00,36.42,76.59,97.93,3.44,0.0
2025-01-27 23:30:00,39.68,87.3,49.7,12.58,0.0
2025-01-27 23:45:00,39.12,71.52,99.61,2.32,0.0
2025-01-28 00:00:00,31.58,55.2,48.98,24.02,0.0
2025-01-28 00:15:00,30.61,57.67,21.98,5.38,0.0
2025-01-28 00:30:00,19.29,34.9,50.75,4.94,0.0
2025-01-28 00:45:00,38.26,32.04,3.96,22.22,44.78
2025-01-28 01:00:00,23.14,75.21,90.48,24.2,0.0
2025-01-28 01:15:00,29.9,58.5,81.86,17.44,0.0
2025-01-28 01:30:00,23.53,65.89,72.58,3.03,0.0
2025-01-28 01:45:00,19.01,66.25,60.98,12.15,0.0
2025-01-28 02:00:00,33.89,48.03,57.98,20.42,0.0
2025-01-28 02:15:00,16.63,60.93,99.67,14.31,0.0
2025-01-28 02:30:00,37.46,60.6,27.8,3.31,0.0
2025-01-28 02:45:00,24.53,55.25,77.97,4.3,0.0
2025-01-28 03:00:00,15.0,83.34,58.14,21.6,0.0
2025-01-28 03:15:00,30.33,59.33,97.59,13.18,0.0
2025-01-28 03:30:00,16.41,69.24,82.78,17.65,0.0
2025-01-28 03:45:00,23.29,88.21,99.85,9.33,0.0
2025-01-28 04:00:00,36.21,86.31,58.83,13.31,0.0
2025-01-28 04:15:00,16.88,87.88,20.45,24.43,0.0
2025-01-28 04:30:00,40.18,47.55,50.37,8.24,0.0
2025-01-28 04:45:00,15.11,32.27,71.11,16.87,0.0
2025-01-28 05:00:00,22.4,46.97,77.44,4.31,0.0
2025-01-28 05:15:00,37.23,48.12,0.05,3.04,64.86
2025-01-28 05:30:00,24.49,89.11,50.5,19.59,0.0
2025-01-28 05:45:00,18.06,72.2,23.52,21.1,0.0
2025-01-28 06:00:00,25.81,35.31,87.49,16.71,0.0
2025-01-28 06:15:00,23.11,38.8,15.29,3.95,19.3
2025-01-28 06:30:00,40.28,40.12,66.65,6.01,16.4
2025-01-28 06:45:00,24.4,70.98,26.61,22.78,87.14
2025-01-28 07:00:00,38.67,77.8,35.65,7.22,101.72
2025-01-28 07:15:00,41.76,85.88,94.06,20.47,39.62
2025-01-28 07:30:00,28.01,91.14,24.04,7.15,164.4
2025-01-28 07:45:00,42.3,43.11,9.5,23.49,238.91
2025-01-28 08:00:00,26.32,50.14,6.93,22.86,267.23
2025-01-28 08:15:00,43.92,45.62,50.46,1.08,253.25
2025-01-28 08:30:00,17.68,53.32,64.17,19.26,248.74
2025-01-28 08:45:00,35.61,89.45,32.73,4.24,282.28
2025-01-28 09:00:00,29.81,67.38,69.03,5.38,264.51
2025-01-28 09:15:00,26.63,77.98,6.1,11.5,373.2
2025-01-28 09:30:00,33.98,61.86,85.73,14.41,301.61
2025-01-28 09:45:00,36.12,31.88,81.66,8.14,308.27
2025-01-28 10:00:00,15.13,34.17,98.55,14.38,286.36
2025-01-28 10:15:00,20.01,64.96,93.65,4.27,289.23
2025-01-28 10:30:00,36.39,76.72,35.62,0.56,407.87
2025-01-28 10:45:00,34.99,44.0,39.93,14.28,439.6
2025-01-28 11:00:00,43.98,76.92,74.6,12.94,432.3
2025-01-28 11:15:00,37.83,82.69,13.41,17.24,500.0
2025-01-28 11:30:00,43.52,56.77,31.4,16.25,492.91
2025-01-28 11:45:00,36.08,78.52,11.85,22.44,500.0
2025-01-28 12:00:00,23.94,56.26,45.49,11.49,455.12
2025-01-28 12:15:00,18.16,74.09,55.2,0.21,422.96
2025-01-28 12:30:00,38.45,79.66,21.12,15.77,487.08
2025-01-28 12:45:00,34.32,94.48,2.66,16.88,498.12
